"","spp","cu","cuid","peakQmag_year.1985.07.02.mean","peakQmag_year.2055.07.02.mean","peakQday_year.1985.07.02.mean","peakQday_year.2055.07.02.mean","POT19freq_year.1985.07.02.mean","POT19freq_year.2055.07.02.mean","POT19dur_year.1985.07.02.mean","POT19dur_year.2055.07.02.mean","lowQ05_year.1985.07.02.mean","lowQ05_year.2055.07.02.mean","highQ95_year.1985.07.02.mean","highQ95_year.2055.07.02.mean","peakQmag_year.diff.mean","peakQday_year.diff.mean","POT19freq_year.diff.mean","POT19dur_year.diff.mean","lowQ05_year.diff.mean","highQ95_year.diff.mean","peakQmag_year.prct_change.mean","peakQday_year.prct_change.mean","POT19freq_year.prct_change.mean","POT19dur_year.prct_change.mean","lowQ05_year.prct_change.mean","highQ95_year.prct_change.mean","peakQmag_year.1985.07.02.SD","peakQmag_year.2055.07.02.SD","peakQday_year.1985.07.02.SD","peakQday_year.2055.07.02.SD","POT19freq_year.1985.07.02.SD","POT19freq_year.2055.07.02.SD","POT19dur_year.1985.07.02.SD","POT19dur_year.2055.07.02.SD","lowQ05_year.1985.07.02.SD","lowQ05_year.2055.07.02.SD","highQ95_year.1985.07.02.SD","highQ95_year.2055.07.02.SD"
"23","Coho","Interior Fraser",749,136.286751664455,132.761284045759,145.436945771244,130.636528435666,5.90293659691081,20.0799659524996,1.64822382857282,5.22784247890557,17.9253539694403,12.9460347118419,18.2666645905996,22.2451783341638,-3.52546761869536,-14.8004173355787,14.1770293555888,3.57961865033275,-4.97931925759841,3.97851374356419,0.974131985863342,0.898234817452382,3.40169094193017,3.17180372488142,0.722219194885228,1.21780187202932,606.322730263545,589.852149031578,27.5690110953886,29.2968760367488,10.9670589054942,18.898703420779,1.97715629904925,5.54682838049036,2.38601276696749,13.3170636800133,0.0001073850579582,16.3488430442001
"24","Coho","Lower Thompson",707,121.721400173838,120.479489322046,124.567890474013,110.223776157086,10.8121989121989,29.5195512820513,2.91253476464487,6.64003240089132,18.266656954157,23.1882478632479,18.2666666666667,21.0791958041958,-1.24191085179228,-14.344114316927,18.7073523698524,3.72749763624645,4.92159090909091,2.81252913752914,0.989797103467273,0.884849022791155,2.73020793658778,2.27981223829304,1.26943030251471,1.1539705732224,518.335020084153,511.942514908577,19.3718487943742,18.9474504598876,15.0146949130557,21.862392993693,4.0889538519095,9.32522812923083,0.000232289447224228,18.4658384774731,0,5.98966683317806
"25","Coho","South Thompson",708,91.0598306176515,89.6185776754076,159.44683278221,143.664120255736,15.5613479376357,39.2893230708506,5.49827449959709,11.4459132734553,18.266646931123,13.2016380501283,18.2666567988948,16.6982336688376,-1.44125294224389,-15.7827125264739,23.7279751332149,5.94763877385826,-5.06500888099467,-1.56842313005723,0.98417246185867,0.901015829219815,2.52480204339034,2.08172823570269,0.722718192337487,0.91413737350383,214.512295988439,211.332164307203,20.9538535628692,21.7420589983512,20.2550524480588,27.9553794564104,8.26686038175344,14.8532822182872,0.000330827473402422,11.717473629271,0.000234138751089531,6.79576031105482
"26","Coho","North Thompson",709,102.807690971264,102.484384618088,154.024678783988,140.662624865218,5.78823109843081,22.4612458392772,1.79967440346088,5.69598799262002,18.1624266920273,11.7619432556665,18.2666666666667,19.1273181169758,-0.323306353175525,-13.3620539187705,16.6730147408464,3.89631358915914,-6.40048343636075,0.860651450309085,0.996855231839942,0.913247318389087,3.88050260214497,3.16501028278576,0.647597562545408,1.04711595530889,295.414799115365,292.12299507368,21.518030930992,23.4567623688985,10.7252208060804,19.7351279064187,2.18740438309449,5.55002565845146,1.22416628740782,12.2731446391298,0,2.62384945140016
"27","Pink","Fraser River",710,186.036390116864,180.039935637637,148.103760038601,134.246994919417,7.47574517825833,24.0106711474771,2.20672994346296,6.44789403538546,17.9939752581336,14.528775407494,18.2666642314436,21.2291902071563,-5.99645447922657,-13.8567651191836,16.5349259692188,4.2411640919225,-3.46519985063965,2.96252597571271,0.967767303614848,0.906438802663943,3.2118097360123,2.92192257348308,0.807424440629187,1.1621821005837,927.193678176242,891.244820751918,33.3253433322144,38.1489399259654,13.1655056770605,21.8825027863993,3.49474512633327,8.27911570295628,2.1390479127711,15.59733239293,0.00011629730399743,15.0192434230589
"28","Sockeye","Anderson/Seton_Early Summer",719,59.4287579854329,59.4308709462484,187.666668701172,176.466665649414,25.6222222222222,67.3788888888889,7.16332319223986,17.9781908369408,18.2666666666667,2.55333333333333,18.2666666666667,15.3311111111111,0.002112960815424,-11.2000030517578,41.7566666666667,10.814867644701,-15.7133333333333,-2.93555555555555,1.00003555451749,0.940319700193581,2.62970511708586,2.50975564754874,0.13978102189781,0.839294403892944,5.05861862038083,5.31208461082624,1.82573907248956,2.5560330299688,1.8105273428643,0.812455126965997,0.200890771978785,0.391041588934886,0,0.209960313710314,0,0.133887736279041
"29","Sockeye","Bowron_Early Summer",735,25.5511318312751,23.4287339846293,147.444442749023,137.333333333333,7.2962962962963,22.5037037037037,2.33711272780717,5.38417628667629,18.2666666666667,11.787037037037,18.2666666666667,15.9907407407407,-2.12239784664578,-10.1111094156901,15.2074074074074,3.04706355886911,-6.47962962962963,-2.27592592592593,0.916935270787186,0.931424275970163,3.08426395939086,2.30377260908936,0.645275750202758,0.875405515004055,13.1085383311391,11.7339060577659,2.58378389319471,3.0322387061718,9.78777319492163,16.6581925987916,2.39380960943857,3.69642827820052,0,5.13868267854534,0,0.996449458143136
"30","Sockeye","Chilko_Early Summer",720,157.668618202209,112.829677581787,215.000003814697,192.791664123535,0.0875,17.025,0.06875,7.39810515873016,18.2666666666667,1.10416666666667,18.2666666666667,1.97222222222222,-44.8389406204224,-22.2083396911621,16.9375,7.32935515873016,-17.1625,-16.2944444444444,0.715612776139659,0.896705398618026,194.571428571429,107.608802308802,0.0604470802919708,0.107968369829684,45.6768830617269,35.6912841796875,9.33333587646484,6.08332824707031,0.0583333333333333,10.0944444444444,0.0458333333333333,4.24114417989418,0,0.636111111111111,0,0.4
"31","Sockeye","Chilko_Summer",721,134.805581101941,98.6010810914967,209.14815182156,189.453700595432,0.0864197530864198,16.4685185185185,0.0683641975308642,7.13871031746032,18.2666666666667,1.73611111111111,18.2666666666667,5.6212962962963,-36.2045000104441,-19.6944512261285,16.3820987654321,7.07034611992945,-16.5305555555556,-12.6453703703704,0.731431742554739,0.905834925842752,190.564285714286,104.42176717188,0.0950425790754258,0.307735198702352,76.1701118102059,53.6056810389359,18.2203213493692,11.5000398721962,0.0508897673177539,9.32488880353311,0.0395730996849101,3.9577368546221,0,1.38440354171158,0,7.29269146237739
"32","Sockeye","Chilliwack_Early Summer",711,114.597714106242,117.781628926595,161.25,155.916664123535,2.39444444444444,21.3722222222222,1.24428240740741,4.0215051306718,18.2666666666667,2.96111111111111,18.2666666666667,8.00833333333333,3.18391482035319,-5.33333587646484,18.9777777777778,2.77722272326439,-15.3055555555556,-10.2583333333333,1.02778340602328,0.966925048828125,8.92575406032483,3.23198745456108,0.162104622871046,0.438412408759124,7.626270607523,9.12332576749719,0.117843937135612,1.29635883564426,1.09994388184574,4.42334575342251,0.383441746668427,0.412727525776769,0,0.14142135623731,0,0.0432120810725111
"33","Sockeye","Cultus_Late",712,16.6260178089142,19.889763991038,209.333335876465,239.833335876465,9.08055555555555,39.8166666666667,2.38359567901235,5.65461605524106,18.2666666666667,52.9194444444444,18.2666666666667,20.0027777777778,3.26374618212382,30.5,30.7361111111111,3.27102037622871,34.6527777777778,1.73611111111111,1.19630354181228,1.1457006351726,4.38482716427042,2.37230504528523,2.8970498783455,1.09504257907543,7.89321334834235,9.74796926119488,42.1907082073284,1.8856216796952,6.63501863013377,15.2420795055767,0.814366898440343,1.15645071241851,0,7.46783328353125,0,0.373195245626234
"34","Sockeye","Francois/Fraser_Summer",725,41.518180624644,48.1036005020142,160.433334350586,143.73332824707,17.9061111111111,46.8330555555556,6.49812338664422,14.4803806116723,18.2666666666667,35.1691666666667,18.2666666666667,32.4244444444444,6.5854198773702,-16.7000061035156,28.9269444444444,7.98225722502806,16.9025,14.1577777777778,1.1586153289545,0.895906881377769,2.61547888678601,2.22839422246648,1.92531934306569,1.77506082725061,11.3827107920724,13.0470717556249,5.26668678667882,5.3350874308428,3.86712199880043,3.84212293214714,0.0979486946190122,0.889890118608259,0,1.51592636110522,0,0.229347748764949
"35","Sockeye","Nadina/Francois_Early Summer",727,35.416938940684,40.8098284216488,160.34313695571,143.735289629768,15.7604575163399,45.3977124183007,6.01570932063579,14.0440135885356,18.2666666666667,32.7977124183007,18.2666666666667,31.2986928104575,5.39288948096481,-16.6078473259421,29.6372549019608,8.02830426789986,14.531045751634,13.0320261437909,1.15226865003768,0.896423085881565,2.88048188773923,2.33455654852874,1.79549520538142,1.71343208816373,5.27858626819383,6.24254244319579,7.52091401775706,7.35532969503323,1.36604248725248,2.0652811017902,1.22843108917604,2.46559090548839,0,5.47827959261335,0,3.49656330910545
"36","Sockeye","Harrison-downstream migrating_Late",713,1119.25840598929,980.019721989538,180.499996409697,183.225486306583,8.88300653594771,64.2166666666667,3.81943251374624,32.0761068080431,18.2666666666667,13.0725490196078,18.2666666666667,10.9895424836601,-139.238683999753,2.7254898968865,55.333660130719,28.2566742942968,-5.19411764705882,-7.27712418300653,0.875597374784349,1.01509966731911,7.22915900228092,8.39813419731867,0.715650493774152,0.601617289251467,527.523910342592,460.375251368285,41.8928026291569,63.0184585738069,19.9649569027923,22.7271304295489,5.78453824835931,12.1274348506893,0,19.556920275789,0,7.17073013633131
"37","Sockeye","Harrison-upstream migrating_Late",714,682.614998181661,598.316144903501,186.25,151.666664123535,5.70833333333333,51.9833333333333,2.44585427689594,21.1169140889974,18.2666666666667,41.2361111111111,18.2666666666667,24.8944444444444,-84.2988532781601,-34.5833358764648,46.275,18.6710598121015,22.9694444444444,6.62777777777778,0.876506004845024,0.814317659723679,9.10656934306569,8.63375806501322,2.25745133819951,1.36283454987835,956.585211736902,834.76314399509,2.9462710618818,36.2981445043784,2.47880210515951,21.4489056959919,0.270373252283457,22.5774386695705,0,51.4577318153477,0,22.9652569045364
"38","Sockeye","Kamloops_Early Summer",740,1371.53457794487,1355.08038737396,163.739998474121,151.846666564941,12.4595555555556,51.8031111111111,6.25293070016403,23.8100542115292,18.2666666666667,5.17555555555556,18.2666666666667,18.6737777777778,-16.4541905709109,-11.8933319091797,39.3435555555556,17.5571235113652,-13.0911111111111,0.407111111111114,0.988003080027653,0.927364529009328,4.15770136263109,3.80782313978062,0.283333333333333,1.02228710462287,778.475866241507,767.795763332973,18.0977964564492,21.8370397341852,10.1836473401306,11.1884169601456,5.94171922675431,12.4094734115427,0,7.67878973070594,0,0.727990709591151
"39","Sockeye","Lillooet/Harrison_Late",716,735.874510114843,679.971290227139,185.227269952947,179.530302567915,0.10959595959596,8.10909090909091,0.0734427609427609,3.96229677729678,18.2666666666667,4.96565656565657,18.2666666666667,11.3146464646465,-55.9032198877045,-5.69696738503197,7.99949494949495,3.88885401635402,-13.3010101010101,-6.9520202020202,0.92403158538678,0.969243365804187,73.9907834101382,53.9508145722472,0.271842512718425,0.61941495244415,343.274876184782,301.239819483651,7.06920970658762,10.0796325816766,0.361649947634474,8.11298847098992,0.241745257613259,3.95963160549422,0,15.3897333940323,0,1.13436574089619
"40","Sockeye","Nahatlatch_Early Summer",718,128.451590760549,118.385695489248,177.966668701172,165.366665649414,0.762222222222222,34.29,0.460462962962963,9.59051777080944,18.2666666666667,13.5888888888889,18.2666666666667,11.6311111111111,-10.0658952713013,-12.6000030517578,33.5277777777778,9.13005480784648,-4.67777777777778,-6.63555555555556,0.921636663184145,0.929200208422653,44.9868804664723,20.8279895284018,0.743917274939173,0.636739659367397,66.5528249842528,61.2281531525062,3.18939402704214,0.273857564302752,0.869115131102382,17.1074240255546,0.492895079083684,5.39147140289525,0,3.55584851223661,0,0.600881554031498
"41","Sockeye","Pitt_Early Summer",715,232.277096778919,210.321716516446,206.094869760367,223.679489135742,2.58760683760684,40.1064102564103,1.45073310948311,12.6365223748237,18.2666666666667,30.7008547008547,18.2666666666667,11.6803418803419,-21.9553802624727,17.5846193753756,37.5188034188034,11.1857892653405,12.434188034188,-6.58632478632479,0.905477636121094,1.08532293596547,15.4994219653179,8.71043908229681,1.68070372449935,0.639434774471271,129.255877099337,115.91964841342,25.776866120091,40.5677563637316,1.97658509846452,20.9009151804759,0.837109406456838,8.30910958000529,0,21.3708265299886,0,6.20251741644964
"42","Sockeye","Quesnel_Summer",728,296.908977266441,295.715353814344,172.446233195643,157.354841909101,17.2415770609319,52.7014336917563,7.56318680970563,20.5439727524069,18.2666666666667,11.4854838709677,18.2666666666667,19.1629032258065,-1.19362345209686,-15.0913912865423,35.4598566308244,12.9807859427013,-6.78118279569892,0.896236559139787,0.995979833742023,0.912486396444387,3.05664809579245,2.71631169099822,0.628767365198964,1.04906404520838,155.419622646545,154.840641639288,15.4189248401408,15.2425310694283,6.09155251805158,10.2559399598659,2.11883722101942,7.44369537204103,0,15.9542555746482,0,1.79162281720488
"43","Sockeye","Seton_Late",729,63.1230506896973,63.3102690378825,189,178.33332824707,26.9444444444444,67.9722222222222,7.31003306878307,18.2637672358506,18.2666666666667,2.4,18.2666666666667,15.2333333333333,0.187218348185219,-10.6666717529297,41.0277777777778,10.9537341670675,-15.8666666666667,-3.03333333333333,1.00296592680708,0.943562583317832,2.52268041237113,2.49845206772656,0.131386861313869,0.833941605839416,0,0,0,0,0,0,0,0,0,0,0,0
"44","Sockeye","Shuswap_Late",739,366.32086755534,359.948115204508,172.719609518612,156.149016974954,43.2424836601307,76.3648366013072,19.0197655722092,35.5975768396188,18.2666666666667,6.98921568627451,18.2666666666667,14.9485620915033,-6.37275235083177,-16.5705925436581,33.1223529411765,16.5778112674096,-11.2774509803922,-3.3181045751634,0.982603359744803,0.904060734100534,1.76596786626562,1.8716096528357,0.38262129669386,0.818351939315872,284.747537350229,281.692585055956,13.0369908990539,13.8402391511604,19.2516568552161,23.1916826982398,10.4426557982777,18.4099607955895,0,5.69538425287317,0,1.92546637137896
"45","Sockeye","Shuswap_Early Summer",738,366.32086755534,359.948115204508,172.719609518612,156.149016974954,43.2424836601307,76.3648366013072,19.0197655722092,35.5975768396188,18.2666666666667,6.98921568627451,18.2666666666667,14.9485620915033,-6.37275235083177,-16.5705925436581,33.1223529411765,16.5778112674096,-11.2774509803922,-3.3181045751634,0.982603359744803,0.904060734100534,1.76596786626562,1.8716096528357,0.38262129669386,0.818351939315872,284.747537350229,281.692585055956,13.0369908990539,13.8402391511604,19.2516568552161,23.1916826982398,10.4426557982777,18.4099607955895,0,5.69538425287317,0,1.92546637137896
"46","Sockeye","Takla/Trembleur_Early Stuart",732,137.395815100383,141.743987141384,173.743056615194,159.370370335049,5.89066358024691,27.7748456790123,2.92342422238256,10.3050930482412,18.2666666666667,3.86759259259259,18.2666666666667,22.4236882716049,4.34817204100113,-14.3726862801446,21.8841820987654,7.38166882585864,-14.3990740740741,4.15702160493827,1.03164704862244,0.917276197621081,4.71506228468884,3.5250077526698,0.211729521492295,1.22757417545283,96.883175765874,100.185725871298,17.0689241751421,18.1131506414729,5.00106568597828,12.2629403889657,1.97733225582415,5.56481311703238,0,3.5660072323665,0,1.22471718354453
"47","Sockeye","Takla/Trembleur/Stuart_Summer",731,158.070105516404,164.8241045296,177.919810672976,162.402515843229,9.32269392033543,33.7107442348008,4.26745523708181,13.3179484862622,18.2666666666667,3.62154088050314,18.2666666666667,24.2314465408805,6.75399901319599,-15.5172948297464,24.3880503144654,9.05049324918036,-14.6451257861635,5.96477987421384,1.04272787059344,0.912784895785057,3.61598745200335,3.12081738328187,0.198259537253822,1.32653904420879,98.9067859794641,103.658748289766,21.6336027050352,22.7351537174817,7.1828143057527,14.681150962159,2.87084537996297,7.48003535039562,0,3.20297413806579,0,3.287505329497
"48","Sockeye","Taseko_Early Summer",734,275.88043208917,220.82257749637,201.6875,176.583332061768,0.247916666666667,1.27152777777778,0.187291666666667,0.718668154761905,18.2666666666667,0.867361111111111,18.2666666666667,4.47638888888889,-55.0578545928001,-25.1041679382324,1.02361111111111,0.531376488095238,-17.3993055555556,-13.7902777777778,0.800428561837962,0.87552938115534,5.12885154061625,3.83716033688225,0.0474832725060827,0.245057785888078,171.695702206681,137.619572438499,8.72618844208197,2.34351587166011,0.463280777157055,1.50719449684596,0.315215477027496,0.660792319035872,0,0.80685684441054,0,6.05920070135738
